Date,Open,High,Low,Close,Adj Close,Volume
2018-02-14,94.370003,96.779999,93.519997,96.629997,95.353508,916000
2018-02-15,97.400002,98.230003,96.510002,98.230003,96.932373,937600
2018-02-16,98.169998,99.680000,98.169998,98.790001,97.484970,2067700
2018-02-20,98.510002,98.510002,96.589996,97.040001,95.758095,1466200
2018-02-21,100.000000,102.000000,99.000000,99.230003,97.919174,1855600
2018-02-22,100.620003,101.690002,98.989998,99.610001,98.294144,1734000
2018-02-23,100.000000,101.570000,99.180000,101.540001,100.198662,802700
2018-02-26,101.830002,103.620003,101.790001,103.589996,102.221565,1005800
2018-02-27,103.849998,103.860001,103.040001,103.070000,101.708443,951300
2018-02-28,103.669998,103.720001,102.160004,102.190002,100.840065,867400
2018-03-01,102.000000,102.680000,100.000000,101.059998,99.724998,996700
2018-03-02,100.190002,101.589996,99.300003,101.370003,100.030891,1140600
2018-03-05,101.269997,103.339996,100.860001,103.089996,101.728157,857700
2018-03-06,103.309998,104.550003,103.080002,104.269997,102.892586,1012700
2018-03-07,103.629997,104.300003,103.080002,104.129997,102.754440,636500
2018-03-08,104.330002,104.680000,103.760002,104.379997,103.001122,824300
2018-03-09,104.949997,106.010002,104.650002,105.839996,104.441841,1175900
2018-03-12,105.820000,106.070000,104.680000,104.860001,103.474785,681000
2018-03-13,105.820000,106.070000,104.129997,104.480003,103.099823,617400
2018-03-14,104.910004,105.000000,103.910004,104.089996,102.714966,508600
2018-03-15,104.250000,104.709999,103.580002,104.260002,102.882721,612900
2018-03-16,104.300003,105.379997,104.160004,104.769997,103.385979,979300
2018-03-19,104.489998,104.559998,103.099998,103.949997,102.576805,709800
2018-03-20,104.250000,105.589996,104.250000,105.239998,103.849762,580200
2018-03-21,105.070000,105.870003,104.800003,105.050003,103.662285,466800
2018-03-22,104.019997,105.370003,103.059998,103.989998,102.616280,1119100
2018-03-23,104.040001,104.050003,102.050003,102.110001,100.761124,660900
2018-03-26,103.550003,103.720001,101.739998,103.589996,102.221565,605100
2018-03-27,103.839996,104.389999,101.050003,101.660004,100.317070,962600
2018-03-28,101.910004,102.800003,101.349998,101.760002,100.415733,448600
2018-03-29,102.419998,104.599998,101.610001,104.000000,102.626152,1275400
2018-04-02,103.309998,103.410004,100.320000,101.589996,100.247986,1006400
2018-04-03,101.820000,103.959999,101.459999,103.500000,102.132751,887000
2018-04-04,102.339996,104.800003,102.339996,104.519997,103.139275,848900
2018-04-05,104.839996,105.750000,104.610001,105.449997,104.056999,805300
2018-04-06,104.570000,105.620003,103.379997,104.129997,102.754440,1267300
2018-04-09,104.559998,106.059998,104.320000,104.769997,103.385979,964400
2018-04-10,106.239998,106.889999,105.389999,106.470001,105.063522,1019700
2018-04-11,106.029999,106.769997,105.720001,106.050003,104.649055,654500
2018-04-12,106.410004,106.930000,105.400002,106.339996,104.935234,537100
2018-04-13,106.599998,106.790001,105.180000,105.419998,104.027405,742300
2018-04-16,106.349998,107.129997,105.940002,106.910004,105.497719,483500
2018-04-17,107.709999,108.449997,106.910004,107.379997,105.961487,844400
2018-04-18,107.750000,108.120003,106.279999,107.989998,106.563446,655600
2018-04-19,107.949997,108.209999,106.900002,107.570000,106.148994,586900
2018-04-20,107.820000,108.580002,107.019997,107.379997,105.961487,571400
2018-04-23,107.730003,107.940002,107.199997,107.650002,106.227943,589500
2018-04-24,108.320000,108.330002,106.589996,106.980003,105.566788,1025800
2018-04-25,106.820000,107.010002,106.010002,106.620003,105.211525,642400
2018-04-26,106.860001,107.089996,105.739998,106.639999,105.231277,934000
2018-04-27,106.699997,107.500000,106.550003,107.120003,105.704933,727400
2018-04-30,107.180000,107.760002,106.430000,106.449997,105.043785,821600
2018-05-01,106.470001,107.449997,105.580002,106.690002,105.280624,1314600
2018-05-02,105.500000,105.500000,99.860001,100.000000,98.678993,3128200
2018-05-03,98.080002,101.000000,95.209999,100.610001,99.280930,2234500
2018-05-04,100.500000,103.489998,100.260002,102.360001,101.007828,1586100
2018-05-07,102.629997,104.330002,102.480003,103.690002,102.320259,911000
2018-05-08,102.669998,103.889999,102.010002,103.620003,102.251160,1120100
2018-05-09,103.930000,105.290001,102.220001,104.779999,103.395859,759600
2018-05-10,105.349998,106.599998,105.099998,105.900002,104.501053,683600
2018-05-11,106.000000,106.580002,105.320000,105.879997,104.481308,734500
2018-05-14,105.769997,106.169998,104.919998,105.250000,103.859634,580400
2018-05-15,104.580002,105.160004,104.550003,105.040001,103.652420,709900
2018-05-16,105.120003,105.379997,104.449997,104.680000,103.297165,766200
2018-05-17,104.489998,105.760002,104.129997,104.580002,103.198494,751300
2018-05-18,104.900002,106.349998,104.559998,106.309998,104.905640,2472900
2018-05-21,106.419998,107.339996,106.419998,107.160004,105.744415,612200
2018-05-22,107.339996,107.419998,105.379997,105.650002,104.254364,549300
2018-05-23,104.949997,105.720001,104.449997,105.660004,104.264214,453900
2018-05-24,105.699997,106.769997,105.309998,106.459999,105.053658,696400
2018-05-25,106.190002,106.709999,105.849998,106.099998,104.698410,467100
2018-05-29,105.559998,106.099998,104.459999,105.459999,104.066872,652300
2018-05-30,105.720001,107.599998,105.720001,107.080002,105.665466,823400
2018-05-31,107.220001,109.330002,106.000000,106.239998,104.836555,1051800
2018-06-01,106.830002,107.320000,106.190002,107.269997,105.852959,737600
2018-06-04,106.699997,108.150002,106.040001,108.019997,106.593056,949400
2018-06-05,108.279999,109.120003,108.089996,109.019997,107.579826,785300
2018-06-06,108.940002,109.470001,108.800003,109.419998,107.974548,899200
2018-06-07,109.589996,109.589996,108.620003,109.110001,107.668640,812600
2018-06-08,109.110001,109.449997,108.839996,109.059998,107.619301,1020900
2018-06-11,109.019997,109.320000,108.800003,108.940002,107.500900,688900
2018-06-12,109.190002,109.599998,109.029999,109.430000,107.984413,910800
2018-06-13,109.570000,110.260002,109.449997,109.699997,108.250854,595200
2018-06-14,110.000000,110.320000,109.059998,109.970001,108.517281,482400
2018-06-15,109.830002,110.000000,108.629997,109.900002,108.448219,1095600
2018-06-18,109.129997,109.989998,108.879997,109.599998,108.152168,651800
2018-06-19,108.870003,109.349998,108.349998,109.209999,107.767326,751300
2018-06-20,109.139999,109.489998,108.559998,108.639999,107.204857,491600
2018-06-21,108.879997,108.879997,107.330002,107.570000,106.148994,431500
2018-06-22,108.089996,108.510002,107.470001,107.889999,106.464767,1436400
2018-06-25,107.160004,107.519997,106.169998,106.620003,105.211525,885900
2018-06-26,106.760002,107.169998,106.059998,106.260002,104.856300,723200
2018-06-27,106.709999,107.930000,106.059998,106.059998,104.658936,907400
2018-06-28,105.980003,106.800003,105.430000,106.440002,105.033920,673400
2018-06-29,106.739998,108.139999,106.150002,107.639999,106.218063,658500
2018-07-02,106.989998,108.139999,106.550003,108.129997,106.701599,553700
2018-07-03,108.739998,108.809998,107.629997,107.730003,106.306870,258400
2018-07-05,108.070000,109.360001,107.809998,109.260002,107.816673,976200
2018-07-06,109.500000,110.839996,109.500000,110.580002,109.119225,687200
2018-07-09,110.889999,111.620003,110.769997,111.570000,110.096161,637000
2018-07-10,111.500000,112.000000,110.550003,111.550003,110.076416,822300
2018-07-11,111.150002,112.019997,110.650002,111.800003,110.323112,736100
2018-07-12,112.000000,113.050003,111.870003,112.989998,111.497391,606300
2018-07-13,113.199997,113.290001,112.379997,113.040001,111.546722,403600
2018-07-16,112.970001,113.059998,111.839996,112.010002,110.530350,765900
2018-07-17,111.970001,112.599998,111.370003,112.489998,111.003998,408800
2018-07-18,112.199997,112.559998,111.459999,112.449997,110.964523,478000
2018-07-19,112.190002,112.669998,111.739998,112.250000,110.767159,373900
2018-07-20,111.839996,112.650002,110.480003,112.589996,111.102676,658200
2018-07-23,112.510002,113.040001,111.129997,112.720001,111.230972,478800
2018-07-24,113.239998,113.309998,112.250000,112.820000,111.329643,720300
2018-07-25,112.870003,114.610001,112.139999,114.480003,112.967720,546300
2018-07-26,114.889999,115.099998,113.430000,113.650002,112.148674,1046900
2018-07-27,113.900002,113.900002,111.220001,111.459999,109.987610,991900
2018-07-30,111.209999,111.470001,109.250000,109.419998,107.974548,1046400
2018-07-31,109.860001,110.699997,109.339996,110.620003,109.158707,1118300
2018-08-01,112.629997,115.050003,111.160004,114.809998,113.293358,1487400
2018-08-02,113.709999,114.790001,113.050003,114.669998,113.155190,1106100
2018-08-03,114.400002,114.930000,112.739998,114.389999,112.878891,787700
2018-08-06,114.290001,115.400002,113.480003,114.580002,113.066391,540600
2018-08-07,114.290001,116.260002,114.290001,116.169998,114.635384,689400
2018-08-08,115.919998,116.760002,115.900002,116.379997,114.842606,562300
2018-08-09,116.919998,118.129997,116.250000,116.699997,115.158394,656900
2018-08-10,116.250000,117.459999,116.000000,116.949997,115.405067,436600
2018-08-13,116.910004,117.699997,116.199997,116.320000,114.783401,536800
2018-08-14,116.800003,118.110001,116.639999,117.760002,116.204384,539300
2018-08-15,116.750000,117.139999,116.160004,116.879997,115.336006,697000
2018-08-16,117.459999,117.720001,116.820000,117.059998,115.513626,469700
2018-08-17,117.059998,117.610001,116.889999,117.419998,115.868874,639000
2018-08-20,117.430000,118.120003,117.160004,117.610001,116.056358,535500
2018-08-21,117.730003,118.209999,117.199997,117.440002,115.888618,598600
2018-08-22,117.269997,117.860001,117.070000,117.540001,115.987297,281700
2018-08-23,117.500000,117.830002,117.059998,117.389999,115.839279,356100
2018-08-24,117.459999,118.290001,117.410004,117.940002,116.382011,451800
2018-08-27,118.230003,118.750000,117.660004,118.080002,116.520149,545300
2018-08-28,117.470001,118.970001,117.470001,118.220001,116.658302,473400
2018-08-29,118.089996,119.339996,117.709999,118.959999,117.388535,723300
2018-08-30,119.080002,119.559998,118.559998,118.889999,117.319450,455600
2018-08-31,118.599998,119.360001,118.330002,119.089996,117.516808,664400
2018-09-04,118.940002,120.690002,118.510002,120.459999,118.868721,930900
2018-09-05,120.059998,120.389999,118.699997,120.059998,118.474007,728400
2018-09-06,119.860001,120.790001,119.709999,120.320000,118.730568,755800
2018-09-07,120.059998,121.820000,119.580002,120.430000,118.839104,702300
2018-09-10,121.000000,121.900002,120.190002,120.889999,119.293030,883600
2018-09-11,120.720001,121.669998,120.589996,120.690002,119.095673,791500
2018-09-12,120.750000,121.750000,120.720001,121.500000,119.894981,771500
2018-09-13,122.139999,122.800003,121.900002,122.599998,120.980446,662800
2018-09-14,122.699997,122.699997,121.239998,121.629997,120.023247,545000
2018-09-17,121.570000,121.809998,120.269997,120.550003,118.957527,510400
2018-09-18,120.470001,122.570000,120.470001,122.199997,120.585724,549200
2018-09-19,121.970001,122.239998,119.580002,119.839996,118.256905,551400
2018-09-20,120.610001,121.430000,119.900002,120.790001,119.194359,772300
2018-09-21,121.190002,121.470001,119.790001,120.029999,118.444397,2722400
2018-09-24,119.660004,120.269997,118.809998,120.059998,118.474007,606500
2018-09-25,120.370003,121.430000,119.930000,120.800003,119.204224,595600
2018-09-26,120.949997,121.650002,120.150002,120.680000,119.085815,621100
2018-09-27,120.680000,121.370003,119.910004,120.800003,119.204224,547100
2018-09-28,120.879997,121.290001,120.080002,120.550003,118.957527,693100
2018-10-01,121.519997,121.650002,120.029999,120.389999,118.799637,602200
2018-10-02,120.510002,120.779999,120.150002,120.470001,118.878586,653900
2018-10-03,120.860001,121.440002,120.370003,120.970001,119.371979,632400
2018-10-04,120.779999,120.830002,117.620003,118.360001,116.796455,941100
2018-10-05,118.580002,120.239998,118.300003,119.459999,117.881920,1021500
2018-10-08,119.419998,120.120003,118.260002,119.169998,117.595757,778100
2018-10-09,119.320000,121.180000,119.320000,120.570000,118.977257,860800
2018-10-10,119.980003,119.989998,115.000000,115.110001,113.589394,1194600
2018-10-11,115.510002,117.260002,112.650002,113.330002,111.832901,1236100
2018-10-12,114.209999,115.459999,113.529999,114.779999,113.263733,933100
2018-10-15,114.580002,115.040001,113.230003,113.230003,111.734222,676400
2018-10-16,114.029999,116.669998,113.680000,116.230003,114.694595,611700
2018-10-17,116.169998,117.580002,115.370003,117.080002,115.533363,754900
2018-10-18,116.680000,117.589996,114.980003,115.639999,114.112389,547900
2018-10-19,116.410004,117.250000,115.669998,116.139999,114.605774,658500
2018-10-22,116.529999,117.220001,115.870003,116.690002,115.148521,688600
2018-10-23,115.160004,115.809998,113.440002,115.449997,113.924889,861000
2018-10-24,115.559998,116.610001,113.220001,113.389999,111.892097,684400
2018-10-25,114.250000,115.839996,113.269997,114.910004,113.392036,806000
2018-10-26,112.809998,114.970001,111.519997,113.839996,112.336159,915700
2018-10-29,115.260002,116.800003,112.730003,114.489998,112.977577,1322800
2018-10-30,115.050003,117.279999,114.800003,116.910004,115.365623,1185600
2018-10-31,116.910004,121.959999,113.830002,119.839996,118.256905,2079300
2018-11-01,119.480003,120.110001,115.620003,115.639999,114.112389,1404500
2018-11-02,116.260002,117.449997,114.820000,115.550003,114.023582,1216400
2018-11-05,116.050003,117.300003,114.190002,116.919998,115.375488,858200
2018-11-06,117.120003,119.120003,116.930000,118.879997,117.309578,775900
2018-11-07,119.949997,121.680000,119.650002,120.949997,119.352242,816000
2018-11-08,120.410004,122.730003,120.410004,122.720001,121.098854,541300
2018-11-09,122.790001,123.809998,121.870003,123.379997,121.750145,1124200
2018-11-12,123.410004,124.010002,122.169998,122.250000,120.635078,1210500
2018-11-13,123.000000,123.250000,120.849998,120.930000,119.332504,1291200
2018-11-14,121.730003,122.160004,120.010002,121.089996,119.490379,770800
2018-11-15,120.470001,124.230003,120.470001,123.879997,122.243538,1060400
2018-11-16,123.279999,124.320000,122.610001,123.830002,122.194199,1069800
2018-11-19,123.480003,124.500000,122.279999,122.500000,120.881760,1507400
2018-11-20,122.070000,122.540001,120.129997,120.269997,118.681221,879300
2018-11-21,121.620003,121.790001,119.959999,120.139999,118.552948,920200
2018-11-23,119.589996,120.720001,119.059998,120.059998,118.474007,293200
2018-11-26,121.180000,122.000000,120.190002,120.949997,119.352242,792100
2018-11-27,121.050003,121.760002,120.459999,121.690002,120.082474,711100
2018-11-28,121.830002,124.349998,121.830002,123.800003,122.164597,872000
2018-11-29,123.139999,124.830002,123.000000,123.830002,122.194199,719400
2018-11-30,123.940002,124.500000,122.900002,123.320000,121.690941,1194900
2018-12-03,123.489998,124.699997,121.949997,124.690002,123.042839,1573400
2018-12-04,124.860001,125.989998,120.000000,120.389999,118.799637,1190600
2018-12-06,119.029999,119.730003,114.599998,118.000000,116.441200,1458600
2018-12-07,117.250000,118.309998,113.980003,114.449997,112.938087,832300
2018-12-10,114.720001,115.529999,112.800003,114.379997,112.869034,1195100
2018-12-11,115.809998,116.610001,114.260002,114.680000,113.165070,1026400
2018-12-12,116.099998,117.769997,115.760002,116.180000,114.645256,1162400
2018-12-13,115.910004,116.650002,114.739998,115.459999,113.934769,741900
2018-12-14,114.739998,114.870003,112.949997,113.830002,112.326294,1166800
2018-12-17,113.839996,113.839996,110.379997,111.050003,109.583031,1007500
2018-12-18,111.709999,112.449997,110.129997,111.150002,109.681694,905100
2018-12-19,110.970001,113.800003,109.910004,110.230003,108.773857,1181200
2018-12-20,110.110001,110.860001,107.580002,108.470001,107.037109,861700
2018-12-21,108.410004,109.879997,105.940002,106.010002,104.609604,1739200
2018-12-24,105.699997,106.050003,103.040001,103.040001,101.678841,540200
2018-12-26,103.790001,107.610001,102.739998,107.489998,106.070038,780200
2018-12-27,106.199997,109.169998,104.959999,109.169998,107.727852,776800
2018-12-28,109.580002,109.930000,107.070000,108.059998,106.632515,735000
2018-12-31,108.559998,109.059998,107.849998,109.040001,107.599586,654800
2019-01-02,107.050003,108.730003,106.849998,108.650002,107.214745,770500
2019-01-03,107.400002,108.730003,104.919998,105.330002,103.938583,1102000
2019-01-04,106.980003,110.349998,106.459999,109.980003,108.527161,811300
2019-01-07,109.970001,110.940002,109.510002,110.089996,108.635696,801700
2019-01-08,110.220001,111.160004,109.120003,111.070000,109.602760,668500
2019-01-09,111.120003,111.919998,110.500000,111.489998,110.017197,497200
2019-01-10,111.169998,112.860001,110.820000,112.639999,111.152016,724200
2019-01-11,111.820000,112.769997,111.150002,112.010002,110.530350,670400
2019-01-14,111.379997,112.250000,111.050003,111.180000,109.711296,638700
2019-01-15,111.150002,112.809998,111.150002,112.620003,111.132286,498300
2019-01-16,112.470001,113.199997,112.059998,112.980003,111.487534,564500
2019-01-17,112.660004,113.830002,112.320000,113.160004,111.665146,613700
2019-01-18,114.089996,115.760002,113.629997,115.699997,114.171585,578100
2019-01-22,114.849998,116.480003,114.849998,116.300003,114.763672,1329800
2019-01-23,116.389999,117.260002,115.720001,116.809998,115.266937,582100
2019-01-24,116.849998,117.120003,115.610001,116.150002,114.615662,497800
2019-01-25,117.050003,117.779999,116.910004,117.239998,115.691254,524000
2019-01-28,116.660004,116.660004,115.309998,116.230003,114.694595,449300
2019-01-29,116.410004,117.059998,115.239998,116.230003,114.694595,372500
2019-01-30,116.580002,118.480003,116.070000,117.500000,115.947823,658300
2019-01-31,117.480003,117.620003,116.230003,117.410004,115.859009,1023100
2019-02-01,117.510002,119.610001,117.510002,118.769997,117.201042,1031700
2019-02-04,118.610001,119.500000,117.629997,119.349998,117.773376,494500
2019-02-05,119.010002,119.989998,118.230003,119.930000,118.345718,688200
2019-02-06,119.750000,119.860001,118.459999,119.639999,118.059547,536900
2019-02-07,119.050003,120.250000,118.730003,120.250000,118.661491,598300
2019-02-08,119.519997,121.980003,119.489998,121.980003,120.368637,653000
2019-02-11,122.440002,122.919998,121.779999,122.089996,120.477180,550300
2019-02-12,123.050003,124.010002,122.250000,123.699997,122.065910,794500
2019-02-13,124.160004,124.610001,123.690002,123.919998,122.282997,790900
2019-02-14,123.470001,124.410004,123.209999,123.839996,122.204063,536600
2019-02-15,124.559998,125.400002,123.239998,125.379997,123.723717,661700
2019-02-19,124.919998,125.300003,124.050003,124.430000,122.786270,1090000
2019-02-20,121.900002,123.500000,121.059998,122.830002,121.207405,1422400
2019-02-21,122.959999,125.300003,122.580002,124.529999,122.884964,907400
2019-02-22,124.959999,125.669998,124.449997,125.029999,123.378342,752200
2019-02-25,125.680000,126.269997,125.129997,125.230003,123.575706,543700
2019-02-26,125.150002,125.669998,125.040001,125.349998,123.694107,702100
2019-02-27,124.949997,126.070000,122.440002,125.769997,124.108566,500000
2019-02-28,125.519997,126.790001,125.519997,126.430000,124.759850,588600
2019-03-01,126.760002,127.220001,126.029999,126.709999,125.036148,740900
2019-03-04,127.300003,127.550003,125.250000,125.910004,124.246719,962700
2019-03-05,126.010002,127.160004,125.849998,126.470001,124.799324,768600
2019-03-06,126.360001,126.970001,126.160004,126.650002,124.976952,420900
2019-03-07,126.610001,127.120003,125.800003,126.580002,124.907867,524900
2019-03-08,125.949997,126.709999,125.099998,126.010002,124.345398,471700
2019-03-11,125.900002,127.550003,125.519997,127.309998,125.628235,552400
