Date, Open, High, Low, Close
4/13/2020,23698.93,23698.93,23095.35,23390.77
4/14/2020,23690.57,24040.58,23683.44,23949.76
4/15/2020,23600.72,23649.72,23233.32,23504.35
4/16/2020,23543.66,23598.08,23211.38,23537.68
4/17/2020,23817.15,24264.21,23817.15,24242.49
4/20/2020,24095.1,24108.69,23627.19,23650.44
4/21/2020,23365.25,23365.25,22941.88,23018.88
4/22/2020,23437.34,23613.1,23339.6,23475.82
4/23/2020,23543.09,23885.36,23483.35,23515.26
4/24/2020,23628.24,23826,23417.68,23775.27
4/27/2020,23866.15,24207.65,23840.61,24133.78
4/28/2020,24357.17,24512.24,24031.2,24101.55
4/29/2020,24490.37,24764.77,24453.99,24633.86
4/30/2020,24585.57,24585.57,24186.9,24345.72
5/1/2020,24120.78,24120.78,23645.3,23723.69
5/4/2020,23581.55,23769.56,23361.16,23749.76
5/5/2020,23958.88,24169.72,23868.91,23883.09
5/6/2020,23978.88,24054.59,23661.14,23664.64
5/7/2020,23837.21,24094.62,23834.39,23875.89
5/8/2020,24107.82,24349.9,24107.05,24331.32
5/11/2020,24256.45,24366.21,24070.22,24221.99
5/12/2020,24292.84,24382.09,23761.58,23764.78
5/13/2020,23702.16,23708.9,23067.64,23247.97
5/14/2020,23049.06,23630.86,22789.62,23625.34
5/15/2020,23454.83,23730.08,23354.15,23685.42
5/18/2020,24059.98,24708.54,24059.98,24597.37
5/19/2020,24577.48,24599.5,24202.96,24206.86
5/20/2020,24455.94,24649.48,24455.94,24575.9
5/21/2020,24564.27,24718.46,24370.88,24474.12
5/22/2020,24461.98,24481.64,24294.07,24465.16
5/26/2020,24781.84,25176.42,24781.84,24995.11
5/27/2020,25298.63,25551.56,25009.87,25548.27
5/28/2020,25697.36,25758.79,25358.73,25400.64
5/29/2020,25324.15,25482.8,25031.67,25383.11
6/1/2020,25342.99,25508.83,25220.66,25475.02
6/2/2020,25582.52,25743.13,25523.74,25742.65
6/3/2020,25906.88,26337.75,25906.88,26269.89
6/4/2020,26226.49,26384.1,26082.31,26281.82
6/5/2020,26836.8,27338.3,26836.8,27110.98
6/8/2020,27232.93,27580.21,27232.48,27572.44
6/9/2020,27447.37,27447.37,27151.06,27272.3
6/10/2020,27251.89,27355.22,26938.05,26989.99
6/11/2020,26282.51,26294.08,25082.72,25128.17
6/12/2020,25659.42,25965.55,25078.41,25605.54
6/15/2020,25270.39,25891.58,24843.18,25763.16
6/16/2020,26326.68,26611.03,25811.7,26289.98
6/17/2020,26330.52,26400.07,26068.41,26119.61
6/18/2020,26016.45,26154.2,25848.53,26080.1
6/19/2020,26213.1,26451.44,25759.66,25871.46
6/22/2020,25865.08,26059.81,25667.68,26024.96
6/23/2020,26159.39,26314.97,26105.97,26156.1
6/24/2020,25992.96,25992.96,25296.73,25445.94
6/25/2020,25365.22,25769.61,25209.79,25745.6
6/26/2020,25641.69,25641.69,24971.03,25015.55
6/29/2020,25152.45,25601.15,25096.16,25595.8
6/30/2020,25512.43,25905.38,25475.14,25812.88
7/1/2020,25879.38,26019.31,25713.61,25734.97
7/2/2020,25936.45,26204.41,25778.12,25827.36
7/6/2020,25996.08,26297.53,25996.08,26287.03
7/7/2020,26172.01,26174.93,25866.58,25890.18
7/8/2020,25950.06,26109.49,25816.25,26067.28
7/9/2020,26094.92,26103.28,25523.51,25706.09
7/10/2020,25690.35,26101.32,25637.5,26075.3
7/13/2020,26225.07,26639.09,26044.23,26085.8
7/14/2020,26044.17,26690.52,25994.98,26642.59
7/15/2020,27009.81,27071.33,26692.48,26870.1
7/16/2020,26746.57,26879.16,26590.01,26734.71
7/17/2020,26774.62,26808.43,26619.88,26671.95
7/20/2020,26660.29,26765.02,26504.2,26680.87
7/21/2020,26833.14,27025.38,26766.22,26840.4
7/22/2020,26824.56,27035.24,26794.19,27005.84
7/23/2020,26955.97,26973.85,26560.04,26652.33
7/24/2020,26533.41,26625.7,26402.86,26469.89
7/27/2020,26447.67,26625.46,26426.92,26584.77
7/28/2020,26529.45,26556.84,26361.71,26379.28
7/29/2020,26388.44,26602.45,26375.39,26539.57
7/30/2020,26367.42,26374.93,25992.28,26313.65
7/31/2020,26409.33,26440.02,26013.59,26428.32
8/3/2020,26542.32,26707.26,26534.38,26664.4
8/4/2020,26664.61,26832.72,26597.82,26828.47
8/5/2020,26924.78,27221.67,26924.78,27201.52
8/6/2020,27170.82,27394.1,27145.25,27386.98
8/7/2020,27321.68,27456.24,27223.55,27433.48
8/10/2020,27488.21,27803.86,27488.21,27791.44
8/11/2020,27961.64,28154.88,27624.51,27686.91
8/12/2020,27860.24,28043.89,27843.32,27976.84
8/13/2020,27922.51,27986.1,27789.78,27896.72
8/14/2020,27828.93,27977.81,27759.39,27931.02
8/17/2020,27970.05,27999.81,27816.4,27844.91
8/18/2020,27853.48,27891.12,27668.79,27778.07
8/19/2020,27811.26,27920.42,27647.67,27692.88
8/20/2020,27622.68,27781.46,27526.25,27739.73
8/21/2020,27758.13,27959.48,27686.78,27930.33
8/24/2020,28077.58,28314.94,28041.75,28308.46
8/25/2020,28347.42,28400.74,28094.57,28248.44
8/26/2020,28257.88,28353.8,28153.91,28331.92
8/27/2020,28384.07,28634.22,28363.93,28492.27
8/28/2020,28601.29,28733.35,28487.98,28653.87
8/31/2020,28643.66,28643.66,28363.55,28430.05
9/1/2020,28439.61,28659.26,28290.72,28645.66
9/2/2020,28736.79,29162.88,28713.53,29100.5
9/3/2020,29090.7,29199.35,28074.76,28292.73
9/4/2020,28341.05,28539.75,27664.68,28133.31
9/8/2020,27925.23,27925.23,27464.9,27500.89
9/9/2020,27711.71,28206.21,27704.54,27940.47
9/10/2020,28022.51,28174.78,27447.08,27534.58
9/11/2020,27613.86,27828.82,27448.15,27665.64
9/14/2020,27718.74,28086.06,27718.74,27993.33
9/15/2020,28139.76,28231.06,27931.45,27995.6
9/16/2020,28031.69,28364.77,28021.67,28032.38
9/17/2020,27834.18,28056.79,27647.93,27901.98
9/18/2020,27864.87,27946.69,27487.97,27657.42
9/21/2020,27484.71,27484.71,26715.15,27147.7
9/22/2020,27170.34,27333.09,26989.93,27288.18
9/23/2020,27413.6,27464.46,26716.12,26763.13
9/24/2020,26716.09,27094.85,26537.01,26815.44
9/25/2020,26694.51,27239.29,26635.38,27173.96
9/28/2020,27362.14,27722.6,27362.14,27584.06
9/29/2020,27560.24,27605.6,27338.09,27452.66
9/30/2020,27514.64,28026.33,27511.06,27781.7
10/1/2020,27940.63,28041.46,27669.26,27816.9
10/2/2020,27536.39,27861.43,27382.94,27682.81
10/5/2020,27825.42,28162.64,27825.42,28148.64
10/6/2020,28214.24,28354.48,27728.03,27772.76
10/7/2020,27971.36,28369.66,27971.36,28303.46
10/8/2020,28348.86,28459.13,28265.56,28425.51
10/9/2020,28533.61,28676.29,28440.63,28586.9
10/12/2020,28671.12,28957.9,28659.67,28837.52
10/13/2020,28764.95,28808.84,28604.35,28679.81
10/14/2020,28731.3,28792.56,28461.73,28514
10/15/2020,28323.4,28535.85,28181.54,28494.2
10/16/2020,28570.72,28842.9,28570.72,28606.31
10/19/2020,28633.55,28711.93,28139.4,28195.42
10/20/2020,28245.85,28575.03,28243.04,28308.79
10/21/2020,28270.66,28450.64,28196.39,28210.82
10/22/2020,28197.42,28421.31,28040.18,28363.66
10/23/2020,28409.65,28436.52,28149.82,28335.57
10/26/2020,28185.82,28185.82,27370.16,27685.38
10/27/2020,27651.18,27707.69,27457.96,27463.19
10/28/2020,27102.14,27102.14,26497.39,26519.95
10/29/2020,26480.98,26891.89,26290.78,26659.11
10/30/2020,26572.27,26639.18,26143.77,26501.6
11/2/2020,26691.28,27043.48,26691.28,26925.05
11/3/2020,27138.69,27640.21,27138.69,27480.03
11/4/2020,27512.83,28301.5,27512.83,27847.66
11/5/2020,28083.37,28495.05,28083.37,28390.18
11/6/2020,28399.13,28431.96,28189.5,28323.4
11/9/2020,29467.9,29933.83,29130.66,29157.97
11/10/2020,29254.17,29478.86,29126.99,29420.92
11/11/2020,29524.35,29593.11,29281.22,29397.63
11/12/2020,29231.91,29311.83,28902.13,29080.17
11/13/2020,29203.9,29559.25,29203.9,29479.81
11/16/2020,29672.36,29964.29,29672.36,29950.44
11/17/2020,29800.15,29872.42,29520.29,29783.35
11/18/2020,29875.4,29930.85,29432.84,29438.42
11/19/2020,29370.92,29524.9,29228.38,29483.23
11/20/2020,29437.57,29469.89,29231.2,29263.48
11/23/2020,29332.82,29667.75,29332.82,29591.27
11/24/2020,29746.11,30116.51,29746.11,30046.24
11/25/2020,30058.87,30058.87,29806.25,29872.47
11/27/2020,29911.33,30015.13,29819.98,29910.37
11/30/2020,29854.51,29854.51,29463.64,29638.64
12/1/2020,29797.5,30083.31,29797.5,29823.92
12/2/2020,29695.09,29902.51,29599.29,29883.79
12/3/2020,29920.83,30110.88,29877.27,29969.52
12/4/2020,29989.56,30218.26,29989.56,30218.26
12/7/2020,30233.03,30233.03,29967.22,30069.79
12/8/2020,29997.95,30246.22,29972.07,30173.88
12/9/2020,30229.81,30319.7,29951.85,30068.81
12/10/2020,30032.55,30063.87,29876.82,29999.26
12/11/2020,29988.21,30071.13,29820.84,30046.37
12/14/2020,30123.91,30325.79,29849.15,29861.55
12/15/2020,29919.09,30243.26,29894.95,30199.31
12/16/2020,30191.38,30236.03,30080.11,30154.54
12/17/2020,30216,30323.78,30216,30303.37
12/18/2020,30314.26,30343.59,30029.44,30179.05
12/21/2020,30159,30304.14,29755.53,30216.45
12/22/2020,30200.2,30200.2,29992.89,30015.51
12/23/2020,30046.73,30292.53,30046.73,30129.83
12/24/2020,30155.92,30209.67,30099.3,30199.87
12/28/2020,30283.23,30525.56,30283.23,30403.97
12/29/2020,30492.07,30588.79,30274.24,30335.67
12/30/2020,30415.09,30525.35,30393.04,30409.56
12/31/2020,30417.64,30637.47,30344.5,30606.48
1/4/2021,30627.47,30674.28,29881.82,30223.89
1/5/2021,30204.25,30504.89,30141.78,30391.6
1/6/2021,30362.78,31022.65,30313.07,30829.4
1/7/2021,30901.18,31193.4,30897.86,31041.13
1/8/2021,31069.58,31140.67,30793.27,31097.97
1/11/2021,31015.37,31096.98,30832.06,31008.69
1/12/2021,31015.01,31114.56,30888.76,31068.69
1/13/2021,31084.88,31153.37,30992.05,31060.47
1/14/2021,31085.67,31223.78,30982.24,30991.52
1/15/2021,30926.77,30941.98,30612.67,30814.26
1/19/2021,30887.42,31086.62,30865.03,30930.52
1/20/2021,31017.54,31235.98,30997.79,31188.38
1/21/2021,31198.01,31272.22,31120.92,31176.01
1/22/2021,31141.56,31141.56,30908.47,30996.98
1/25/2021,30989.85,30989.85,30564.06,30960
1/26/2021,30968.55,31121.42,30921.71,30937.04
1/27/2021,30893.78,30893.78,30206.91,30303.17
1/28/2021,30377.19,30951.41,30377.19,30603.36
1/29/2021,30553.91,30553.91,29856.3,29982.62
2/1/2021,30054.73,30335.91,30014.97,30211.91
2/2/2021,30276.88,30840.54,30276.88,30687.48
2/3/2021,30689.65,30793.41,30521.31,30723.6
2/4/2021,30737.78,31065.96,30737.78,31055.86
2/5/2021,31093.81,31252.18,31083.22,31148.24
2/8/2021,31191.2,31386.1,31191.2,31385.76
2/9/2021,31359.88,31439.47,31245.86,31375.83
2/10/2021,31428.02,31511.44,31221.32,31437.8
2/11/2021,31466.49,31543.82,31244.36,31430.7
2/12/2021,31420.8,31475.31,31347.8,31458.4
2/16/2021,31472.08,31608.63,31443.48,31522.75
2/17/2021,31485.61,31643.7,31338.76,31613.02
2/18/2021,31558.6,31558.6,31285.32,31493.34
2/19/2021,31504.13,31647.53,31469.34,31494.32
2/22/2021,31381.12,31653.48,31286.57,31521.69
2/23/2021,31501.89,31653.38,31158.76,31537.35
2/24/2021,31499.75,32009.64,31421.29,31961.86
2/25/2021,31955.94,31984.77,31293.32,31402.01
2/26/2021,31401.29,31450.89,30911.37,30932.37
3/1/2021,31065.9,31668.34,31065.9,31535.51
3/2/2021,31535.37,31623.27,31377.16,31391.52
3/3/2021,31352.96,31563.31,31260.14,31270.09
3/4/2021,31289.01,31461.97,30547.53,30924.14
3/5/2021,31029.18,31580.33,30766.81,31496.3
3/8/2021,31512.15,32148.04,31512.15,31802.44
3/9/2021,31892.35,32150.32,31822.64,31832.74
